"ID","Area","ID:1","Link_Check","NA_Corridor","NA_Corridor_ID","NA_Corridor2","NA_Corridor2_ID","Radial Corridor_2014 LRTP","District_2014 LRTP","Region_2014 LRTP","CTPS_TAZ_ID","In_CTPS_Model","In_101","In_63","CTPS_Exact_Match","TAZ_ID","PopEmpDensity","Pop2XEmpDens","Speed_Density_Area","Trip_Gen_LU","LU_Type_Old","FareZone","District_Class_446","District_Class","District_Class_backup","TAZ_Geography_Code","Merge_Value","Aggregation_Field","Uses_CTPS_TAZ_ID","RPA","ID_From_Nodes","TAZ_Type","Zone_Type","CTPS_TAZ_ID:1","RPA_TAZ_ID","SRPEDD_ID","ADT","Func_Class","Ext_Ext_Percent","K_Factor_Group","State","County","Town","Tract","BlkGrp","gc","Zero","AM_wacc_fact","MD_wacc_fact","PM_wacc_fact","NT_wacc_fact","wacc_fact","wegr_fact","park_cost","half_park_cost","park_cost_backup","park_cost_8_hour_2017","park_cost_1_hour_2017","parking_offstreet","parking_onstreet","Acres","HhdPerAcre","EmpPerAcre","Hwy Prod Term Time","Hwy Attr Term Time","TerminalTime","TerminalTime_Old","ManualTermTime","walk_prod_terminal_time","walk_attr_terminal_time","bike_prod_terminal_time","bike_attr_terminal_time","allow_DAT_trip_origins","PopulationDensity","VehiclesPerWorker","HouseholdSize","SquareRootPopD","SquareRootEmpD","PercentSOV_PK","PercentSOV_NP","Egr_PEV","Acc_PEV","AvgVehPer","WorkDummy","PercentSOV","PUMA","ST_PUMA","Tot_Emp","Srv_Emp","Ret_Emp","Bas_Emp","Coll_Emp","K12G_Emp","K12P_Emp","Tot_Pop","GQ_Pop","Dorm_Pop","HH_Pop","HH","Income1","Income2","Income3","Income4","Worker0","Worker1","Worker2","Worker3p","HHSize1","HHSize2","HHSize3","HHSize4p","Veh0","Veh1","Veh2","Veh3p","TriProp_p","TriProp_a","AQ_divider","MAPC_Flag","EMass_Flag","AM_VMT","AM_VHT","AM_Auto_VMT","AM_Auto_VHT","AM_TRK_VMT","AM_TRK_VHT","AM_CO","AM_NOX","AM_VOC","AM_CO2","MD_VMT","MD_VHT","MD_Auto_VMT","MD_Auto_VHT","MD_TRK_VMT","MD_TRK_VHT","MD_CO","MD_NOX","MD_VOC","MD_CO2","PM_VMT","PM_VHT","PM_Auto_VMT","PM_Auto_VHT","PM_TRK_VMT","PM_TRK_VHT","PM_CO","PM_NOX","PM_VOC","PM_CO2","NT_VMT","NT_VHT","NT_Auto_VMT","NT_Auto_VHT","NT_TRK_VMT","NT_TRK_VHT","NT_CO","NT_NOX","NT_VOC","NT_CO2","Dly_VMT","Dly_VHT","Dly_Auto_VMT","Dly_Auto_VHT","Dly_TRK_VMT","Dly_TRK_VHT","Dly_CO","Dly_NOX","Dly_VOC","Dly_CO2","Casino","Age0to4_enrollment","Age5to14_enrollment","Age15to18_enrollment","Age19plus_commuters","Age19plus_dorms","EFactor_preK","EFactor_Kto8","EFactor_HighSchool","EFactor_College","CTPS_Town_ID","CTPS_RegionalHS_ID","College_Dorm_ID"
1806,0.718685,,0,"SE",8,"Inner",3,"SE",30,8,1806,1,1,1,1,1806,3918,6475,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1626,"Internal_Centroid","Internal",1806,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419700",2,3,,0.983893,0.983893,0.983893,0.983893,3.935572,3.935572,1.430000,0.715000,1.430000,,,,,459.958229,1.745811,2.282816,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.354726,2.464789,0.252124,0.029707,0.000000,0.000000,3.360000,3.360000,0.727564,,0.641813,3900,253900,1050.000000,393.000000,456.000000,81.000000,0.000000,131.000000,0.000000,1990.000000,65.000000,0.000000,1925.000000,781.000000,177.000000,266.000000,189.000000,149.000000,252.000000,265.000000,192.000000,72.000000,259.000000,216.000000,107.000000,199.000000,126.000000,287.000000,231.000000,137.000000,1535.449517,1846.607666,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,996.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1810,0.917897,,0,"SE",8,"Inner",3,"SE",30,8,1810,1,1,1,1,1810,2564,3022,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1630,"Internal_Centroid","Internal",1810,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419500",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,587.454338,1.365212,0.456206,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.243483,2.485275,0.220329,0.005302,0.000000,0.000000,3.620000,3.620000,0.849493,,0.768784,4700,254700,268.000000,197.000000,4.000000,11.000000,0.000000,58.000000,0.000000,1941.000000,0.000000,0.000000,1941.000000,781.000000,125.000000,227.000000,215.000000,214.000000,105.000000,340.000000,300.000000,36.000000,194.000000,275.000000,123.000000,189.000000,85.000000,273.000000,271.000000,152.000000,1814.352837,365.077148,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,440.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1821,0.245962,,0,"SE",8,"Inner",3,"SE",30,8,1821,1,1,1,1,1821,7501,9631,2,2,"NonDense",3,336,20,158,,,,1,"MAPC",1641,"Internal_Centroid","Internal",1821,,,0,,,0,"MA","Norfolk MA","WEYMOUTH,MA","25021422400",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,157.415419,3.989444,1.854964,1,1,1,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.234932,2.494640,0.395748,0.024827,0.000000,0.000000,3.660000,3.660000,0.752764,,0.748341,3900,253900,292.000000,207.000000,30.000000,29.000000,0.000000,0.000000,30.000000,1678.000000,49.000000,0.000000,1629.000000,653.000000,225.000000,207.000000,121.000000,100.000000,189.000000,236.000000,186.000000,42.000000,220.000000,209.000000,100.000000,124.000000,103.000000,282.000000,188.000000,80.000000,1397.111138,475.802887,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,26.000000,221.000000,0.000000,0.000000,0.000000,0.007201,0.105407,0.039539,0.058789,158,158,
1813,0.754785,,0,"SE",8,"Inner",3,"SE",30,8,1813,1,1,1,1,1813,7481,9251,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1633,"Internal_Centroid","Internal",1813,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419400",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,483.062668,3.993271,1.382843,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.256230,2.470247,0.377927,0.020561,0.000000,0.000000,3.550000,3.550000,0.654876,,0.765087,3900,253900,668.000000,372.000000,121.000000,183.000000,0.000000,0.000000,0.000000,4696.000000,5.000000,0.000000,4691.000000,1899.000000,620.000000,498.000000,492.000000,289.000000,474.000000,812.000000,489.000000,124.000000,598.000000,575.000000,285.000000,441.000000,283.000000,767.000000,620.000000,229.000000,4114.501031,1265.884277,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1817,0.412443,,0,"SE",8,"Inner",3,"SE",30,8,1817,1,1,1,1,1817,5840,7736,3,2,"NonDense",3,336,20,158,,,,1,"MAPC",1637,"Internal_Centroid","Internal",1817,,,0,,,0,"MA","Norfolk MA","WEYMOUTH,MA","25021422700",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,263.963718,3.140583,1.697203,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.205043,2.621849,0.350728,0.021930,0.000000,0.000000,3.640000,3.640000,0.774268,,0.738539,3900,253900,448.000000,276.000000,74.000000,44.000000,0.000000,57.000000,0.000000,2210.000000,26.000000,0.000000,2184.000000,833.000000,174.000000,244.000000,321.000000,94.000000,181.000000,317.000000,240.000000,95.000000,222.000000,278.000000,148.000000,185.000000,94.000000,314.000000,291.000000,134.000000,2096.436822,718.268860,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,257.000000,0.000000,0.000000,0.000000,0.000000,0.007201,0.105407,0.039539,0.058789,158,158,
1815,0.642219,,0,"SE",8,"Inner",3,"SE",30,8,1815,1,1,1,1,1815,3733,4911,4,3,"NonDense",3,336,20,158,,,,1,"MAPC",1635,"Internal_Centroid","Internal",1815,,,0,,,0,"MA","Norfolk MA","WEYMOUTH,MA","25021422800",1,3,,0.901754,0.901754,0.901754,0.901754,3.607018,3.607018,0.000000,0.000000,0.000000,,,,,411.020432,2.481628,0.978054,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.289991,2.188293,0.285108,0.013655,0.000000,0.000000,7.840000,7.840000,0.000000,,0.750971,3900,253900,402.000000,336.000000,16.000000,30.000000,0.000000,0.000000,24.000000,2274.000000,31.000000,0.000000,2243.000000,1025.000000,282.000000,344.000000,278.000000,121.000000,245.000000,400.000000,337.000000,43.000000,433.000000,349.000000,120.000000,123.000000,117.000000,423.000000,350.000000,135.000000,2102.790093,656.852783,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,19.000000,179.000000,0.000000,0.000000,0.000000,0.007201,0.105407,0.039539,0.058789,158,158,
1702,0.713466,,0,"SE",8,"Inner",3,"SE",28,8,1702,1,1,1,1,1702,4038,5251,4,3,"NonDense",4,244,58,118,,,,1,"MAPC",1606,"Internal_Centroid","Internal",1702,,,0,,,0,"MA","Norfolk MA","RANDOLPH,MA","25021420301",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,456.618347,2.003862,1.160707,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.269867,2.599099,0.272513,0.014093,0.000000,0.000000,4.090000,4.090000,0.802280,,0.755824,3602,253602,530.000000,250.000000,42.000000,146.000000,0.000000,97.000000,0.000000,2308.000000,0.000000,0.000000,2308.000000,888.000000,285.000000,248.000000,254.000000,101.000000,264.000000,252.000000,297.000000,75.000000,239.000000,275.000000,146.000000,228.000000,140.000000,331.000000,245.000000,172.000000,1903.840508,795.850098,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,54.000000,382.000000,0.000000,0.000000,0.000000,0.001713,0.068074,0.022608,0.057794,118,118,
1804,1.121159,,0,"SE",8,"Inner",3,"SE",30,8,1804,1,1,1,1,1804,3672,5226,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1624,"Internal_Centroid","Internal",1804,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419600",4,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,717.541733,1.767145,1.314209,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.247467,2.360097,0.244101,0.017794,0.000000,0.000000,4.030000,4.030000,0.733701,,0.630334,3900,253900,943.000000,707.000000,125.000000,37.000000,0.000000,72.000000,0.000000,2910.000000,0.000000,0.000000,2910.000000,1233.000000,304.000000,244.000000,407.000000,278.000000,297.000000,428.000000,404.000000,104.000000,396.000000,374.000000,174.000000,289.000000,132.000000,505.000000,386.000000,210.000000,2732.842583,1540.729004,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,422.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1808,0.286663,,0,"SE",8,"Inner",3,"SE",30,8,1808,1,1,1,1,1808,2386,6572,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1628,"Internal_Centroid","Internal",1808,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419800",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,183.464527,0.179871,3.270387,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,0.984712,2.657658,0.217368,0.048530,0.000000,0.000000,3.440000,3.440000,0.603879,,0.519099,3900,253900,600.000000,151.000000,422.000000,33.000000,0.000000,0.000000,0.000000,590.000000,0.000000,0.000000,590.000000,222.000000,41.000000,22.000000,9.000000,150.000000,36.000000,67.000000,97.000000,22.000000,46.000000,107.000000,19.000000,50.000000,20.000000,108.000000,69.000000,25.000000,557.292107,1274.022949,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1811,0.524659,,0,"SE",8,"Inner",3,"SE",30,8,1811,1,1,1,1,1811,7252,10023,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1631,"Internal_Centroid","Internal",1811,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419200",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,335.781670,3.311676,2.531407,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.329833,2.637708,0.361462,0.032160,0.000000,0.000000,3.820000,3.820000,0.709928,,0.781745,3900,253900,850.000000,570.000000,101.000000,64.000000,0.000000,123.000000,0.000000,2986.000000,132.000000,0.000000,2854.000000,1082.000000,319.000000,290.000000,278.000000,195.000000,318.000000,375.000000,309.000000,80.000000,303.000000,319.000000,211.000000,249.000000,166.000000,397.000000,337.000000,182.000000,2390.267144,1326.677002,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,722.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1824,0.358935,,0,"SE",8,"Inner",3,"SE",30,8,1824,1,1,1,1,1824,7544,11734,2,2,"NonDense",3,336,20,158,,,,1,"MAPC",1644,"Internal_Centroid","Internal",1824,,,0,,,0,"MA","Norfolk MA","WEYMOUTH,MA","25021422400",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,229.718647,3.578290,3.456402,1,1,1,6.000000,,0.000000,0.000000,1.000000,2.000000,,,1.197808,2.381356,0.358636,0.048608,0.000000,0.000000,2.950000,2.950000,0.587043,,0.754271,3900,253900,794.000000,385.000000,246.000000,129.000000,0.000000,0.000000,42.000000,2011.000000,44.000000,0.000000,1967.000000,826.000000,249.000000,281.000000,162.000000,134.000000,213.000000,307.000000,248.000000,58.000000,264.000000,265.000000,133.000000,164.000000,124.000000,352.000000,243.000000,107.000000,1860.815728,1458.114624,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,20.000000,240.000000,0.000000,0.000000,0.000000,0.007201,0.105407,0.039539,0.058789,158,158,
1814,0.540605,,0,"SE",8,"Inner",3,"SE",30,8,1814,1,1,1,1,1814,3928,5586,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1634,"Internal_Centroid","Internal",1814,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419400",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,345.987167,1.872902,1.424908,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.099609,2.680952,0.267813,0.019407,0.000000,0.000000,3.530000,3.530000,0.636387,,0.770506,3900,253900,493.000000,137.000000,203.000000,117.000000,0.000000,45.000000,0.000000,1689.000000,0.000000,0.000000,1689.000000,630.000000,149.000000,177.000000,186.000000,118.000000,108.000000,249.000000,215.000000,58.000000,138.000000,240.000000,131.000000,121.000000,81.000000,254.000000,208.000000,87.000000,1477.215142,923.211243,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1816,0.345954,,0,"SE",8,"Inner",3,"SE",30,8,1816,1,1,1,1,1816,6269,7576,3,2,"NonDense",3,336,20,158,,,,1,"MAPC",1636,"Internal_Centroid","Internal",1816,,,0,,,0,"MA","Norfolk MA","WEYMOUTH,MA","25021422800",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,221.410828,3.662874,1.233002,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.216507,2.282209,0.351320,0.015130,0.000000,0.000000,3.300000,3.300000,0.726703,,0.736131,3900,253900,273.000000,107.000000,63.000000,58.000000,0.000000,47.000000,0.000000,1860.000000,0.000000,0.000000,1860.000000,815.000000,188.000000,288.000000,229.000000,110.000000,177.000000,328.000000,275.000000,35.000000,242.000000,305.000000,144.000000,124.000000,110.000000,334.000000,269.000000,102.000000,1867.825738,433.583435,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,389.000000,0.000000,0.000000,0.000000,0.007201,0.105407,0.039539,0.058789,158,158,
1698,0.407244,,0,"SE",8,"Inner",3,"SE",28,8,1698,1,1,1,1,1698,3894,7008,4,3,"NonDense",4,244,58,118,,,,1,"MAPC",1602,"Internal_Centroid","Internal",1698,,,0,,,0,"MA","Norfolk MA","RANDOLPH,MA","25021420301",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,260.636063,1.657484,2.467042,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.119302,2.603819,0.248335,0.036134,0.000000,0.000000,3.630000,3.630000,0.641459,,0.759024,3602,253602,643.000000,389.000000,120.000000,132.000000,0.000000,0.000000,9.000000,1094.000000,3.000000,0.000000,1091.000000,419.000000,83.000000,124.000000,155.000000,57.000000,79.000000,116.000000,182.000000,42.000000,113.000000,130.000000,79.000000,97.000000,54.000000,152.000000,125.000000,88.000000,1077.497613,1178.098633,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001713,0.068074,0.022608,0.057794,118,118,
1803,0.734759,,0,"SE",8,"Inner",3,"SE",30,8,1803,1,1,1,1,1803,4534,8176,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1623,"Internal_Centroid","Internal",1803,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419700",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,470.245667,1.590658,3.296149,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.204849,2.614011,0.254067,0.042242,0.000000,0.000000,3.100000,3.100000,0.674547,,0.584401,3900,253900,1550.000000,870.000000,330.000000,152.000000,0.000000,0.000000,212.000000,2066.000000,163.000000,0.000000,1903.000000,728.000000,137.000000,256.000000,191.000000,144.000000,175.000000,262.000000,220.000000,71.000000,220.000000,232.000000,126.000000,150.000000,106.000000,268.000000,237.000000,117.000000,1613.150567,2512.966797,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,30.000000,679.000000,384.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1798,0.112409,,0,"SE",8,"Inner",3,"SE",30,8,1798,1,1,1,1,1798,6102,18308,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1618,"Internal_Centroid","Internal",1798,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419800",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,71.941595,0.000000,9.535513,1,2,2,4.000000,,0.000000,0.000000,1.000000,2.000000,,,0.000000,0.000000,0.000000,0.140508,0.000000,0.000000,3.220000,3.220000,0.678362,,0.485876,3900,253900,686.000000,264.000000,352.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007867,1379.513550,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1812,0.625826,,0,"SE",8,"Inner",3,"SE",30,8,1812,1,1,1,1,1812,5311,7327,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1632,"Internal_Centroid","Internal",1812,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419200",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,400.528412,2.771339,1.820096,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.331496,2.359303,0.307876,0.023403,0.000000,0.000000,3.940000,3.940000,0.806823,,0.770856,3900,253900,729.000000,350.000000,69.000000,219.000000,0.000000,0.000000,98.000000,2584.000000,10.000000,0.000000,2574.000000,1091.000000,292.000000,281.000000,295.000000,223.000000,320.000000,377.000000,313.000000,81.000000,363.000000,303.000000,187.000000,238.000000,166.000000,403.000000,334.000000,188.000000,2420.682671,1188.283447,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,45.000000,0.000000,594.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1126,0.232474,,1,"SE",8,"Inner",3,"SE",18,8,1126,1,1,1,1,1126,2180,6241,4,3,"NonDense",2,243,10,117,,,,1,"MAPC",1126,"Internal_Centroid","Internal",1126,,,0,,,0,"MA","Norfolk MA","QUINCY,MA","25021417901",2,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,148.783302,0.114260,3.172399,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.000000,2.647059,0.066662,0.046314,0.000000,0.000000,3.300000,3.300000,0.691321,,0.790238,3603,253603,472.000000,118.000000,88.000000,263.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,45.000000,17.000000,3.000000,2.000000,1.000000,11.000000,4.000000,3.000000,8.000000,2.000000,4.000000,6.000000,1.000000,6.000000,2.000000,7.000000,6.000000,2.000000,43.613991,914.269409,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003065,0.072690,0.031223,0.061879,117,117,
1696,1.280560,,0,"SE",8,"Inner",3,"SE",28,8,1696,1,1,1,1,1696,2460,3205,4,3,"NonDense",4,244,58,118,,,,1,"MAPC",1600,"Internal_Centroid","Internal",1696,,,0,,,0,"MA","Norfolk MA","RANDOLPH,MA","25021420100",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,819.558182,1.138418,0.582021,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.152572,2.633554,0.207555,0.008641,0.000000,0.000000,3.590000,3.590000,0.611949,,0.779565,3602,253602,477.000000,122.000000,91.000000,269.000000,0.000000,0.000000,0.000000,2403.000000,17.000000,0.000000,2386.000000,906.000000,276.000000,283.000000,229.000000,118.000000,207.000000,319.000000,244.000000,136.000000,216.000000,286.000000,173.000000,231.000000,143.000000,323.000000,252.000000,188.000000,2158.091363,931.890015,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001713,0.068074,0.022608,0.057794,118,118,
1800,0.950864,,0,"SE",8,"Inner",3,"SE",30,8,1800,1,1,1,1,1800,2059,4177,4,3,"NonDense",3,40,62,21,,,,1,"MAPC",1620,"Internal_Centroid","Internal",1800,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419800",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,608.553238,0.639221,1.654744,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.075452,2.634921,0.155070,0.024481,0.000000,0.000000,3.630000,3.630000,0.699730,,0.797286,3900,253900,1007.000000,312.000000,112.000000,590.000000,0.000000,0.000000,0.000000,996.000000,0.000000,0.000000,996.000000,378.000000,24.000000,138.000000,127.000000,89.000000,50.000000,142.000000,143.000000,43.000000,89.000000,152.000000,62.000000,75.000000,43.000000,139.000000,133.000000,63.000000,977.624627,1919.337769,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1797,0.456395,,0,"SE",8,"Inner",3,"SE",30,8,1797,1,1,1,1,1797,5444,6286,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1617,"Internal_Centroid","Internal",1797,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419100",3,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,292.092972,3.040128,0.715526,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.136061,2.462341,0.327322,0.009859,0.000000,0.000000,3.330000,3.330000,0.649939,,0.550962,3900,253900,209.000000,152.000000,13.000000,31.000000,0.000000,0.000000,17.000000,2130.000000,5.000000,0.000000,2125.000000,863.000000,165.000000,212.000000,306.000000,180.000000,129.000000,333.000000,270.000000,131.000000,227.000000,286.000000,129.000000,221.000000,101.000000,292.000000,277.000000,193.000000,2484.379693,348.803528,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,20.000000,101.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
1795,0.811940,,0,"SE",8,"Inner",3,"SE",30,8,1795,1,1,1,1,1795,5079,7722,3,2,"NonDense",3,40,62,21,,,,1,"MAPC",1615,"Internal_Centroid","Internal",1795,,,0,,,0,"MA","Norfolk MA","BRAINTREE,MA","25021419100",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.430000,0.715000,1.430000,,,,,519.641876,2.188045,2.193819,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.140045,2.446246,0.284713,0.030847,0.000000,0.000000,3.200000,3.200000,0.674250,,0.581831,3900,253900,1140.000000,873.000000,126.000000,92.000000,0.000000,65.000000,2.000000,2867.000000,0.000000,0.000000,2867.000000,1172.000000,283.000000,219.000000,427.000000,243.000000,173.000000,456.000000,373.000000,170.000000,347.000000,343.000000,182.000000,300.000000,138.000000,400.000000,371.000000,263.000000,3359.440240,1954.632568,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,416.000000,0.000000,0.000000,0.000000,0.002658,0.128298,0.068905,0.057367,21,21,
